,갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
79,,2018,,,2018,서울숲 프라임 알파,성수동1가,"38,000",성동구,10,0,27,59.18,,,13-120,11200,6
80,,2003,,,2018,성수동 뉴타운오피스텔,성수동1가,"1,000",성동구,10,70,27,31.6,,,72-69,11200,7
81,,2002,,,2018,백산오피스텔,성수동1가,"11,000",성동구,10,0,30,23.65,,,671-23,11200,4
82,,2004,,,2018,Biz-Well 성수,성수동1가,"3,000",성동구,10,37,30,24.69,,,33-21,11200,5
83,,2013,,,2018,성수동램킨중흥S클래스오피스텔,성수동2가,"1,000",성동구,10,55,1,18.33,,,277-101,11200,2
84,,2013,,,2018,성수동램킨중흥S클래스오피스텔,성수동2가,"1,000",성동구,10,55,3,18.33,,,277-101,11200,5
85,,2016,,,2018,성수리치빌,성수동2가,"27,300",성동구,10,0,5,45.77,,,299-174,11200,2
86,,2003,,,2018,성원상떼뷰오피스텔,성수동2가,"12,000",성동구,10,0,8,24.84,,,277-37,11200,8
87,,2003,,,2018,성원상떼뷰오피스텔,성수동2가,"2,000",성동구,10,50,11,28.08,,,277-37,11200,2
88,,2003,,,2018,성원상떼뷰오피스텔,성수동2가,"11,500",성동구,10,0,11,24.84,,,277-37,11200,4
89,,,,,2018,주건축물제1동,성수동2가,"14,175",성동구,10,0,22,29.91,,,299-177,11200,2
90,,2013,,,2018,어반 오피스텔,용답동,"1,000",성동구,10,45,1,16.21,,,229-10,11200,10
91,,2016,,,2018,서희스타힐스리버파크,용답동,"13,500",성동구,10,0,1,21.9,,,238-12,11200,6
92,,2016,,,2018,서희스타힐스리버파크,용답동,"13,500",성동구,10,0,1,21.9,,,238-12,11200,8
93,,2016,,,2018,서희스타힐스리버파크,용답동,"4,000",성동구,10,35,2,20.21,,,238-12,11200,12
94,,2016,,,2018,서희스타힐스리버파크,용답동,"13,500",성동구,10,0,3,21.9,,,238-12,11200,4
95,,2016,,,2018,서희스타힐스리버파크,용답동,"1,000",성동구,10,57,4,21.9,,,238-12,11200,13
96,,2013,,,2018,어반 오피스텔,용답동,"1,000",성동구,10,45,4,16.21,,,229-10,11200,10
97,,2016,,,2018,서희스타힐스리버파크,용답동,"13,000",성동구,10,0,10,19.88,,,238-12,11200,5
98,,2016,,,2018,서희스타힐스리버파크,용답동,"13,500",성동구,10,0,10,21.9,,,238-12,11200,11
99,,2016,,,2018,서희스타힐스리버파크,용답동,700,성동구,10,52,10,19.88,,,238-12,11200,6
100,,2016,,,2018,서희스타힐스리버파크,용답동,"13,500",성동구,10,0,12,21.9,,,238-12,11200,15
101,,2013,,,2018,어반 오피스텔,용답동,"1,000",성동구,10,45,13,16.21,,,229-10,11200,9
102,,2016,,,2018,서희스타힐스리버파크,용답동,"11,500",성동구,10,0,17,21.9,,,238-12,11200,7
103,,2011,,,2018,오르세오피스텔,용답동,"1,000",성동구,10,70,18,43.55,,,238-2,11200,6
104,,2013,,,2018,어반 오피스텔,용답동,"3,000",성동구,10,44,19,20.46,,,229-10,11200,9
105,,2006,,,2018,신창비바패밀리,용답동,"2,000",성동구,10,160,19,106.91,,,232-1,11200,12
106,,2016,,,2018,서희스타힐스리버파크,용답동,"1,000",성동구,10,50,27,20.21,,,238-12,11200,13
107,,2013,,,2018,어반 오피스텔,용답동,"2,000",성동구,10,53,29,17.08,,,229-10,11200,3
108,,2013,,,2018,어반 오피스텔,용답동,"1,000",성동구,10,55,29,20.46,,,229-10,11200,7
0,,2003,,,2018,노블리안,상왕십리동,"4,000",성동구,11,35,1,25.74,,,750,11200,8
1,,2003,,,2018,노블리안,상왕십리동,"4,000",성동구,11,40,8,30.81,,,750,11200,7
2,,2003,,,2018,노블리안,상왕십리동,"6,000",성동구,11,20,17,25.74,,,750,11200,5
3,,2003,,,2018,노블리안,상왕십리동,"12,000",성동구,11,0,19,30.81,,,750,11200,11
4,,2003,,,2018,노블리안,상왕십리동,"10,000",성동구,11,0,19,25.74,,,750,11200,4
5,,2003,,,2018,노블리안,상왕십리동,"6,000",성동구,11,30,26,30.81,,,750,11200,5
6,,2003,,,2018,노블리안,상왕십리동,"10,000",성동구,11,10,27,30.81,,,750,11200,12
7,,2016,,,2018,센트라스,하왕십리동,"25,000",성동구,11,0,2,31.01,,,1070,11200,12
8,,2016,,,2018,센트라스,하왕십리동,"1,000",성동구,11,87,5,31.01,,,1070,11200,12
9,,2016,,,2018,센트라스,하왕십리동,"23,000",성동구,11,0,6,31.01,,,1070,11200,18
10,,2016,,,2018,센트라스,하왕십리동,"25,000",성동구,11,0,9,32.53,,,1070,11200,24
11,,2005,,,2018,동인 레반트 오피스텔,하왕십리동,"4,000",성동구,11,50,9,27.54,,,903-3,11200,6
12,,2016,,,2018,센트라스,하왕십리동,"2,000",성동구,11,85,10,32.53,,,1070,11200,12
13,,2016,,,2018,센트라스,하왕십리동,"22,000",성동구,11,0,10,31.01,,,1070,11200,15
14,,2016,,,2018,센트라스,하왕십리동,"21,000",성동구,11,0,14,31.01,,,1070,11200,14
15,,2005,,,2018,동인 레반트 오피스텔,하왕십리동,"15,000",성동구,11,0,14,27.54,,,903-3,11200,12
16,,2016,,,2018,센트라스,하왕십리동,"25,000",성동구,11,0,15,32.53,,,1070,11200,20
17,,2016,,,2018,센트라스,하왕십리동,"7,000",성동구,11,58,16,32.53,,,1070,11200,22
18,,2016,,,2018,센트라스,하왕십리동,"23,000",성동구,11,0,21,31.01,,,1070,11200,25
19,,2016,,,2018,센트라스,하왕십리동,"25,000",성동구,11,0,23,32.53,,,1070,11200,21
20,,2011,,,2018,리오파크 오피스텔,하왕십리동,500,성동구,11,62,23,23.42,,,898-2,11200,8
21,,2005,,,2018,동인 레반트 오피스텔,하왕십리동,"14,000",성동구,11,0,24,27.54,,,903-3,11200,10
22,,2016,,,2018,센트라스,하왕십리동,"23,100",성동구,11,0,26,32.53,,,1070,11200,12
23,,2016,,,2018,센트라스,하왕십리동,"25,000",성동구,11,0,28,32.53,,,1070,11200,16
24,,2016,,,2018,센트라스,하왕십리동,"23,000",성동구,11,0,30,29.16,,,1070,11200,9
25,,2018,,,2018,비앤리베스텔,홍익동,"16,000",성동구,11,0,5,18.39,,,146-1,11200,7
26,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,11,0,30,18.39,,,146-1,11200,5
27,,1998,,,2018,신한넥스텔,도선동,500,성동구,11,45,5,19.63,,,14,11200,17
28,,2018,,,2018,W에비뉴타워,도선동,"5,000",성동구,11,57,13,23.32,,,46,11200,12
29,,1998,,,2018,신한넥스텔,도선동,"15,000",성동구,11,0,16,44.86,,,14,11200,16
30,,2018,,,2018,W에비뉴타워,도선동,"19,000",성동구,11,0,17,23.32,,,46,11200,9
31,,2018,,,2018,W에비뉴타워,도선동,"19,000",성동구,11,0,20,23.32,,,46,11200,8
32,,1998,,,2018,신한넥스텔,도선동,500,성동구,11,42,24,19.63,,,14,11200,11
33,,2018,,,2018,W에비뉴타워,도선동,"1,000",성동구,11,78,26,23.32,,,46,11200,13
34,,2018,,,2018,W에비뉴타워,도선동,"10,000",성동구,11,50,27,29.62,,,46,11200,9
35,,2018,,,2018,W에비뉴타워,도선동,"39,000",성동구,11,0,27,48.31,,,46,11200,14
36,,2018,,,2018,W에비뉴타워,도선동,"19,000",성동구,11,0,28,23.32,,,46,11200,12
37,,2012,,,2018,(777-3),마장동,"10,000",성동구,11,0,5,20.14,,,777-3,11200,9
38,,1988,,,2018,(797-16),마장동,"9,500",성동구,11,0,9,24.6,,,797-16,11200,5
39,,2012,,,2018,(777-3),마장동,"12,000",성동구,11,0,10,20.14,,,777-3,11200,4
40,,2010,,,2018,고운타워,마장동,500,성동구,11,50,12,24.85,,,474-5,11200,5
41,,2004,,,2018,성동샤르망,행당동,"1,000",성동구,11,60,7,24.84,,,192-29,11200,10
42,,2018,,,2018,왕십리 큐브스테이트,행당동,"15,500",성동구,11,0,11,16.37,,,286-25,11200,7
43,,2018,,,2018,왕십리 큐브스테이트,행당동,"14,000",성동구,11,0,13,15.98,,,286-25,11200,6
44,,2018,,,2018,왕십리 큐브스테이트,행당동,"3,000",성동구,11,55,16,16.37,,,286-25,11200,4
45,,2018,,,2018,왕십리 큐브스테이트,행당동,"15,000",성동구,11,0,22,15.98,,,286-25,11200,7
46,,2018,,,2018,왕십리 큐브스테이트,행당동,"15,500",성동구,11,0,28,16.33,,,286-25,11200,6
47,,2002,,,2018,금호힐오피스텔,금호동1가,"15,500",성동구,11,0,1,29.97,,,1755,11200,3
48,,2002,,,2018,금호힐오피스텔,금호동1가,600,성동구,11,50,20,27.35,,,1755,11200,5
49,,2002,,,2018,금호힐오피스텔,금호동1가,"2,000",성동구,11,52,28,29.97,,,1755,11200,6
50,,2003,,,2018,성수동 뉴타운오피스텔,성수동1가,"15,000",성동구,11,0,2,30.02,,,72-69,11200,8
51,,2018,,,2018,서울숲 프라임 베타,성수동1가,"38,000",성동구,11,0,3,59.18,,,13-493,11200,7
52,,2004,,,2018,Biz-Well 성수,성수동1가,"1,000",성동구,11,50,5,19.08,,,33-21,11200,7
53,,2004,,,2018,이에스에이리버하우스,성수동1가,"22,500",성동구,11,0,5,39.15,,,13-12,11200,4
54,,1997,,,2018,청재오피스텔,성수동1가,"10,000",성동구,11,0,6,48.84,,,72-71,11200,5
55,,2003,,,2018,아트빌딩,성수동1가,"2,000",성동구,11,55,8,26.9,,,685-308,11200,8
56,,2004,,,2018,Biz-Well 성수,성수동1가,"3,000",성동구,11,35,9,20.69,,,33-21,11200,10
57,,2018,,,2018,서울숲 프라임 베타,성수동1가,"38,000",성동구,11,0,12,59.18,,,13-493,11200,8
58,,2004,,,2018,Biz-Well 성수,성수동1가,"10,000",성동구,11,0,14,25.52,,,33-21,11200,3
59,,2004,,,2018,Biz-Well 성수,성수동1가,"3,000",성동구,11,37,14,24.69,,,33-21,11200,4
60,,2005,,,2018,뚝섬리버빌,성수동1가,"1,000",성동구,11,57,15,21.73,,,13-117,11200,7
61,,2004,,,2018,Biz-Well 성수,성수동1가,"3,000",성동구,11,41,16,26.67,,,33-21,11200,4
62,,2003,,,2018,성수동 뉴타운오피스텔,성수동1가,"6,000",성동구,11,40,16,32.39,,,72-69,11200,7
63,,2018,,,2018,서울숲 프라임 베타,성수동1가,"37,500",성동구,11,0,17,59.18,,,13-493,11200,5
64,,2018,,,2018,서울숲 프라임 베타,성수동1가,"37,000",성동구,11,0,19,59.18,,,13-493,11200,4
65,,2002,,,2018,백산오피스텔,성수동1가,"10,000",성동구,11,0,20,23.65,,,671-23,11200,2
66,,2004,,,2018,Biz-Well 성수,성수동1가,"1,000",성동구,11,50,20,24.69,,,33-21,11200,6
67,,2018,,,2018,청호 서울숲 뜨레피움 오피스텔,성수동1가,"18,000",성동구,11,0,24,19.03,,,13-163,11200,3
68,,2004,,,2018,이에스에이리버하우스,성수동1가,"10,000",성동구,11,50,24,39.15,,,13-12,11200,8
69,,2018,,,2018,서울숲 프라임 베타,성수동1가,"37,000",성동구,11,0,29,59.18,,,13-493,11200,4
70,,2004,,,2018,이에스에이리버하우스,성수동1가,"18,000",성동구,11,0,30,39.15,,,13-12,11200,4
71,,2003,,,2018,성원상떼뷰오피스텔,성수동2가,"12,500",성동구,11,0,13,28.08,,,277-37,11200,9
72,,2017,,,2018,백송아트빌,성수동2가,"1,000",성동구,11,60,18,18.91,,,299-167,11200,2
73,,2003,,,2018,성원상떼뷰오피스텔,성수동2가,"2,000",성동구,11,50,19,24.84,,,277-37,11200,3
74,,2013,,,2018,성수동램킨중흥S클래스오피스텔,성수동2가,"1,000",성동구,11,55,22,18.33,,,277-101,11200,2
75,,2007,,,2018,성수동 아스테리아,성수동2가,"29,000",성동구,11,0,22,84.76,,,278-29,11200,2
76,,2016,,,2018,성수리치빌,성수동2가,"21,500",성동구,11,0,22,35.64,,,299-178,11200,2
77,,2003,,,2018,성원상떼뷰오피스텔,성수동2가,"1,000",성동구,11,55,30,24.84,,,277-37,11200,10
78,,2016,,,2018,서희스타힐스리버파크,용답동,"3,000",성동구,11,45,3,21.9,,,238-12,11200,11
79,,2016,,,2018,서희스타힐스리버파크,용답동,"1,000",성동구,11,50,8,20.21,,,238-12,11200,2
80,,2013,,,2018,어반 오피스텔,용답동,"1,000",성동구,11,55,10,16.21,,,229-10,11200,5
81,,2016,,,2018,서희스타힐스리버파크,용답동,"12,000",성동구,11,0,15,20.21,,,238-12,11200,4
82,,2011,,,2018,오르세오피스텔,용답동,"17,500",성동구,11,0,17,46.25,,,238-2,11200,6
83,,1985,,,2018,(233-8),용답동,"13,000",성동구,11,0,20,21.9,,,233-8,11200,7
84,,2016,,,2018,서희스타힐스리버파크,용답동,"13,000",성동구,11,0,24,20.21,,,238-12,11200,6
85,,2013,,,2018,어반 오피스텔,용답동,"2,000",성동구,11,59,26,20.46,,,229-10,11200,2
86,,1985,,,2018,(233-8),용답동,"13,000",성동구,11,0,28,21.9,,,233-8,11200,7
87,,1985,,,2018,(233-8),용답동,"7,000",성동구,11,30,29,21.9,,,233-8,11200,7
0,,2003,,,2018,노블리안,상왕십리동,"4,000",성동구,12,40,12,30.81,,,750,11200,3
1,,2003,,,2018,노블리안,상왕십리동,"1,000",성동구,12,65,20,30.81,,,750,11200,10
2,,2003,,,2018,노블리안,상왕십리동,"6,000",성동구,12,30,21,30.81,,,750,11200,9
3,,2003,,,2018,노블리안,상왕십리동,"6,000",성동구,12,30,24,30.81,,,750,11200,5
4,,2017,,,2018,동인드림힐스,하왕십리동,"26,000",성동구,12,0,1,27.51,,,890-181,11200,8
5,,2011,,,2018,리오파크 오피스텔,하왕십리동,500,성동구,12,64,3,22.11,,,898-2,11200,7
6,,2016,,,2018,센트라스,하왕십리동,"22,000",성동구,12,10,3,32.53,,,1070,11200,21
7,,2016,,,2018,센트라스,하왕십리동,"1,000",성동구,12,95,5,31.01,,,1070,11200,6
8,,2016,,,2018,센트라스,하왕십리동,"26,500",성동구,12,0,6,32.53,,,1070,11200,12
9,,2009,,,2018,왕십리 모노퍼스 주상복합,하왕십리동,"18,000",성동구,12,0,8,38.67,,,286-2,11200,16
10,,2017,,,2018,동인드림힐스,하왕십리동,"17,500",성동구,12,0,10,19.24,,,890-181,11200,14
11,,2016,,,2018,센트라스,하왕십리동,"5,000",성동구,12,75,13,31.01,,,1070,11200,18
12,,2016,,,2018,센트라스,하왕십리동,"24,000",성동구,12,0,14,32.53,,,1070,11200,14
13,,2016,,,2018,센트라스,하왕십리동,"2,000",성동구,12,84,18,31.01,,,1070,11200,13
14,,2005,,,2018,동인 레반트 오피스텔,하왕십리동,"10,000",성동구,12,30,21,27.54,,,903-3,11200,12
15,,2011,,,2018,리오파크 오피스텔,하왕십리동,"2,000",성동구,12,50,22,22.82,,,898-2,11200,8
16,,2005,,,2018,동인 레반트 오피스텔,하왕십리동,"12,000",성동구,12,0,22,27.54,,,903-3,11200,8
17,,2016,,,2018,센트라스,하왕십리동,"24,000",성동구,12,0,26,31.01,,,1070,11200,20
18,,2017,,,2018,동인드림힐스,하왕십리동,"5,000",성동구,12,50,26,19.24,,,890-181,11200,12
19,,2016,,,2018,센트라스,하왕십리동,"21,000",성동구,12,0,29,31.01,,,1070,11200,17
20,,2011,,,2018,리오파크 오피스텔,하왕십리동,"1,000",성동구,12,55,29,21.56,,,898-2,11200,9
21,,2018,,,2018,비앤리베스텔,홍익동,"1,000",성동구,12,54,1,15.98,,,146-1,11200,3
22,,2018,,,2018,비앤리베스텔,홍익동,"15,500",성동구,12,0,1,18.39,,,146-1,11200,6
23,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,12,0,1,16.74,,,146-1,11200,10
24,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,12,0,2,16.74,,,146-1,11200,11
25,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,12,0,2,16.74,,,146-1,11200,6
26,,2018,,,2018,비앤리베스텔,홍익동,"14,000",성동구,12,0,4,16.74,,,146-1,11200,3
27,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,12,0,4,16.74,,,146-1,11200,7
28,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,12,0,8,16.74,,,146-1,11200,9
29,,2018,,,2018,비앤리베스텔,홍익동,"16,000",성동구,12,0,8,18.39,,,146-1,11200,8
30,,2018,,,2018,비앤리베스텔,홍익동,"16,000",성동구,12,0,10,18.39,,,146-1,11200,9
31,,2018,,,2018,비앤리베스텔,홍익동,"14,000",성동구,12,0,11,15.92,,,146-1,11200,5
32,,2018,,,2018,비앤리베스텔,홍익동,"14,000",성동구,12,0,13,16.74,,,146-1,11200,3
33,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,12,0,15,16.74,,,146-1,11200,8
34,,2018,,,2018,비앤리베스텔,홍익동,"16,000",성동구,12,0,17,18.39,,,146-1,11200,9
35,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,12,0,17,18.39,,,146-1,11200,5
36,,2018,,,2018,비앤리베스텔,홍익동,"14,000",성동구,12,0,19,18.39,,,146-1,11200,3
37,,2018,,,2018,비앤리베스텔,홍익동,"14,000",성동구,12,0,20,16.74,,,146-1,11200,4
38,,2018,,,2018,비앤리베스텔,홍익동,"12,000",성동구,12,20,21,18.39,,,146-1,11200,11
39,,2018,,,2018,비앤리베스텔,홍익동,"15,500",성동구,12,0,22,18.39,,,146-1,11200,7
40,,2018,,,2018,비앤리베스텔,홍익동,"16,000",성동구,12,0,24,18.39,,,146-1,11200,11
41,,2018,,,2018,비앤리베스텔,홍익동,"15,500",성동구,12,0,24,18.39,,,146-1,11200,6
42,,2018,,,2018,비앤리베스텔,홍익동,"16,000",성동구,12,0,26,18.39,,,146-1,11200,8
43,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,12,0,27,16.74,,,146-1,11200,9
44,,2018,,,2018,비앤리베스텔,홍익동,"14,000",성동구,12,0,28,16.74,,,146-1,11200,4
45,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,12,0,28,18.39,,,146-1,11200,10
46,,2018,,,2018,비앤리베스텔,홍익동,"16,000",성동구,12,0,28,18.39,,,146-1,11200,8
47,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,12,0,28,16.74,,,146-1,11200,7
48,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,12,0,29,15.98,,,146-1,11200,7
49,,2018,,,2018,비앤리베스텔,홍익동,"5,000",성동구,12,50,29,15.92,,,146-1,11200,8
50,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,12,0,29,15.92,,,146-1,11200,7
51,,2018,,,2018,비앤리베스텔,홍익동,"16,000",성동구,12,0,29,18.39,,,146-1,11200,10
52,,2018,,,2018,비앤리베스텔,홍익동,"15,000",성동구,12,0,31,15.92,,,146-1,11200,6
53,,2018,,,2018,W에비뉴타워,도선동,"6,500",성동구,12,65,1,29.62,,,46,11200,13
54,,2018,,,2018,W에비뉴타워,도선동,"1,000",성동구,12,90,1,29.62,,,46,11200,6
55,,2018,,,2018,W에비뉴타워,도선동,"17,000",성동구,12,0,3,23.32,,,46,11200,11
56,,2018,,,2018,W에비뉴타워,도선동,"20,000",성동구,12,0,3,23.32,,,46,11200,11
57,,1998,,,2018,신한넥스텔,도선동,"14,000",성동구,12,0,5,39.26,,,14,11200,15
58,,2018,,,2018,W에비뉴타워,도선동,"19,000",성동구,12,0,5,23.32,,,46,11200,12
59,,2018,,,2018,W에비뉴타워,도선동,"5,000",성동구,12,80,7,29.62,,,46,11200,15
60,,2018,,,2018,W에비뉴타워,도선동,"2,000",성동구,12,80,7,23.32,,,46,11200,7
61,,2018,,,2018,W에비뉴타워,도선동,"10,000",성동구,12,50,8,29.62,,,46,11200,8
62,,2018,,,2018,W에비뉴타워,도선동,"18,000",성동구,12,0,8,23.32,,,46,11200,12
63,,2018,,,2018,W에비뉴타워,도선동,"19,000",성동구,12,0,9,23.32,,,46,11200,10
64,,2018,,,2018,W에비뉴타워,도선동,"20,000",성동구,12,0,10,23.32,,,46,11200,13
65,,2018,,,2018,W에비뉴타워,도선동,"1,000",성동구,12,75,10,23.32,,,46,11200,10
66,,2018,,,2018,W에비뉴타워,도선동,"20,000",성동구,12,0,10,23.32,,,46,11200,10
67,,2018,,,2018,W에비뉴타워,도선동,"18,500",성동구,12,0,11,23.32,,,46,11200,11
68,,2018,,,2018,W에비뉴타워,도선동,"18,500",성동구,12,0,12,23.32,,,46,11200,7
69,,1998,,,2018,신한넥스텔,도선동,"5,000",성동구,12,30,13,30.18,,,14,11200,13
70,,2017,,,2018,한성아펠타워,도선동,"26,000",성동구,12,0,15,23.61,,,53,11200,8
71,,2018,,,2018,W에비뉴타워,도선동,"22,000",성동구,12,0,15,23.32,,,46,11200,10
72,,2018,,,2018,W에비뉴타워,도선동,"7,000",성동구,12,50,15,23.32,,,46,11200,9
73,,2018,,,2018,W에비뉴타워,도선동,"18,000",성동구,12,0,17,23.32,,,46,11200,6
74,,2018,,,2018,W에비뉴타워,도선동,"35,000",성동구,12,0,18,48.31,,,46,11200,15
75,,2018,,,2018,W에비뉴타워,도선동,"20,000",성동구,12,0,18,23.32,,,46,11200,6
76,,2018,,,2018,W에비뉴타워,도선동,"10,000",성동구,12,60,18,29.62,,,46,11200,7
77,,2018,,,2018,W에비뉴타워,도선동,"3,500",성동구,12,65,20,23.32,,,46,11200,11
78,,2018,,,2018,W에비뉴타워,도선동,"36,000",성동구,12,0,20,48.3,,,46,11200,17
79,,2018,,,2018,W에비뉴타워,도선동,"18,500",성동구,12,0,20,23.32,,,46,11200,9
80,,2018,,,2018,W에비뉴타워,도선동,"36,500",성동구,12,0,20,48.41,,,46,11200,15
81,,2018,,,2018,W에비뉴타워,도선동,"22,000",성동구,12,0,21,23.32,,,46,11200,8
82,,2018,,,2018,W에비뉴타워,도선동,"3,000",성동구,12,70,22,23.32,,,46,11200,11
83,,2018,,,2018,W에비뉴타워,도선동,"20,000",성동구,12,70,26,48.41,,,46,11200,16
84,,2018,,,2018,W에비뉴타워,도선동,"1,000",성동구,12,75,27,23.32,,,46,11200,9
85,,2018,,,2018,W에비뉴타워,도선동,"21,000",성동구,12,0,27,23.32,,,46,11200,17
86,,2018,,,2018,W에비뉴타워,도선동,"19,000",성동구,12,0,29,23.32,,,46,11200,10
87,,2018,,,2018,W에비뉴타워,도선동,"2,000",성동구,12,75,29,23.32,,,46,11200,13
88,,2018,,,2018,W에비뉴타워,도선동,"19,000",성동구,12,0,29,23.32,,,46,11200,8
89,,2018,,,2018,W에비뉴타워,도선동,"22,000",성동구,12,0,31,23.32,,,46,11200,8
90,,2012,,,2018,(777-3),마장동,"4,000",성동구,12,45,10,20.14,,,777-3,11200,5
91,,2012,,,2018,(777-3),마장동,"9,000",성동구,12,0,10,15.62,,,777-3,11200,3
92,,2010,,,2018,고운타워,마장동,"12,000",성동구,12,0,22,29.4,,,474-5,11200,8
93,,2012,,,2018,(777-3),마장동,"1,000",성동구,12,50,27,20.14,,,777-3,11200,6
94,,2018,,,2018,왕십리 큐브스테이트,행당동,"1,000",성동구,12,65,6,16.37,,,286-25,11200,4
95,,2018,,,2018,왕십리 큐브스테이트,행당동,"15,000",성동구,12,0,7,16.66,,,286-25,11200,6
96,,2018,,,2018,왕십리 큐브스테이트,행당동,"15,000",성동구,12,0,8,16.53,,,286-25,11200,3
97,,2006,,,2018,왕십리역이스타빌,행당동,"1,000",성동구,12,60,13,21.91,,,287-15,11200,7
98,,2018,,,2018,왕십리 큐브스테이트,행당동,"16,000",성동구,12,0,13,16.37,,,286-25,11200,6
99,,2018,,,2018,왕십리 큐브스테이트,행당동,"15,000",성동구,12,0,15,16.66,,,286-25,11200,7
100,,2018,,,2018,왕십리 큐브스테이트,행당동,"16,000",성동구,12,0,22,16.53,,,286-25,11200,6
101,,2018,,,2018,왕십리 큐브스테이트,행당동,"16,000",성동구,12,0,22,15.98,,,286-25,11200,5
102,,2006,,,2018,왕십리역이스타빌,행당동,"10,000",성동구,12,25,23,23.89,,,287-15,11200,14
103,,2018,,,2018,왕십리 큐브스테이트,행당동,"14,500",성동구,12,0,24,15.98,,,286-25,11200,2
104,,2006,,,2018,왕십리역이스타빌,행당동,"16,000",성동구,12,0,24,26.01,,,287-15,11200,12
105,,2018,,,2018,왕십리 큐브스테이트,행당동,"3,000",성동구,12,50,26,16.53,,,286-25,11200,7
106,,2018,,,2018,왕십리 큐브스테이트,행당동,"16,000",성동구,12,0,27,16.53,,,286-25,11200,5
107,,2004,,,2018,성동샤르망,행당동,"1,000",성동구,12,65,27,24.84,,,192-29,11200,9
108,,2006,,,2018,왕십리역이스타빌,행당동,"1,000",성동구,12,60,27,21.91,,,287-15,11200,7
109,,2018,,,2018,왕십리 큐브스테이트,행당동,"16,000",성동구,12,0,31,16.37,,,286-25,11200,2
110,,2002,,,2018,금호힐오피스텔,금호동1가,"16,000",성동구,12,0,17,42.6,,,1755,11200,3
111,,2003,,,2018,재호예향빌,금호동4가,"8,000",성동구,12,0,17,28.67,,,1028,11200,3
112,,2003,,,2018,재호예향빌,금호동4가,"1,500",성동구,12,35,28,22.56,,,1028,11200,3
113,,2004,,,2018,성원상떼뷰,옥수동,"14,000",성동구,12,0,14,25.6,,,475,11200,9
114,,2005,,,2018,뚝섬리버빌,성수동1가,"2,000",성동구,12,60,3,29,,,13-117,11200,5
115,,2004,,,2018,Biz-Well 성수,성수동1가,"12,000",성동구,12,0,4,24.69,,,33-21,11200,6
116,,2004,,,2018,이에스에이리버하우스,성수동1가,"1,000",성동구,12,100,5,39.15,,,13-12,11200,12
117,,2018,,,2018,서울숲 프라임 베타,성수동1가,"36,000",성동구,12,0,6,59.18,,,13-493,11200,3
118,,2005,,,2018,뚝섬리버빌,성수동1가,"15,000",성동구,12,0,10,33.94,,,13-117,11200,7
119,,2002,,,2018,백산오피스텔,성수동1가,"10,000",성동구,12,0,14,23.65,,,671-23,11200,6
120,,2004,,,2018,이에스에이리버하우스,성수동1가,"10,000",성동구,12,90,17,63.74,,,13-12,11200,12
121,,2004,,,2018,Biz-Well 성수,성수동1가,"3,000",성동구,12,37,17,24.69,,,33-21,11200,8
122,,2003,,,2018,성수동 뉴타운오피스텔,성수동1가,"1,000",성동구,12,70,18,29.23,,,72-69,11200,9
123,,2003,,,2018,아트빌딩,성수동1가,"13,000",성동구,12,0,18,24.64,,,685-308,11200,5
124,,2003,,,2018,(670-147),성수동1가,"10,000",성동구,12,6,19,21.45,,,670-147,11200,10
125,,2004,,,2018,Biz-Well 성수,성수동1가,"3,000",성동구,12,37,26,24.69,,,33-21,11200,3
126,,2004,,,2018,Biz-Well 성수,성수동1가,"7,000",성동구,12,30,28,45.1,,,33-21,11200,4
127,,2003,,,2018,성수동 뉴타운오피스텔,성수동1가,"12,500",성동구,12,0,29,31.6,,,72-69,11200,8
128,,2003,,,2018,성원상떼뷰오피스텔,성수동2가,900,성동구,12,55,13,24.84,,,277-37,11200,10
129,,2003,,,2018,성원상떼뷰오피스텔,성수동2가,"13,500",성동구,12,0,17,28.08,,,277-37,11200,5
130,,2003,,,2018,성원상떼뷰오피스텔,성수동2가,"1,000",성동구,12,60,21,28.08,,,277-37,11200,8
131,,2016,,,2018,서희스타힐스리버파크,용답동,"12,500",성동구,12,0,1,21.9,,,238-12,11200,4
132,,2011,,,2018,오르세오피스텔,용답동,"1,000",성동구,12,70,3,33.2,,,238-2,11200,8
133,,2016,,,2018,서희스타힐스리버파크,용답동,"13,500",성동구,12,0,4,21.9,,,238-12,11200,13
134,,2016,,,2018,서희스타힐스리버파크,용답동,"12,500",성동구,12,0,4,20.21,,,238-12,11200,15
