,갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
33,,2017,,,2017,용산푸르지오써밋,한강로2가,"1,000",용산구,11,85,10,26.7,,,420,11170,19
34,,2005,,,2017,한강현대하이엘,한강로2가,"19,000",용산구,11,0,10,40.28,,,2-36,11170,12
35,,2005,,,2017,한강로벽산메가트리움,한강로2가,"20,000",용산구,11,0,11,29.54,,,2-8,11170,11
36,,2017,,,2017,용산푸르지오써밋,한강로2가,"3,000",용산구,11,78,11,29.85,,,420,11170,31
37,,2017,,,2017,용산푸르지오써밋,한강로2가,"36,000",용산구,11,0,11,44.7,,,420,11170,17
38,,2017,,,2017,용산푸르지오써밋,한강로2가,"35,000",용산구,11,0,14,46,,,420,11170,30
39,,2005,,,2017,한강로벽산메가트리움,한강로2가,"20,500",용산구,11,0,17,30.29,,,2-8,11170,11
40,,2017,,,2017,용산푸르지오써밋,한강로2가,"28,000",용산구,11,0,17,27.75,,,420,11170,32
41,,2017,,,2017,용산푸르지오써밋,한강로2가,500,용산구,11,95,17,27.64,,,420,11170,33
42,,2017,,,2017,용산푸르지오써밋,한강로2가,"1,000",용산구,11,80,17,27.64,,,420,11170,26
43,,2017,,,2017,용산푸르지오써밋,한강로2가,260,용산구,11,130,17,46.29,,,420,11170,17
44,,2005,,,2017,한강현대하이엘,한강로2가,"2,000",용산구,11,80,17,42.32,,,2-36,11170,5
45,,2017,,,2017,용산푸르지오써밋,한강로2가,"2,000",용산구,11,120,18,46.29,,,420,11170,23
46,,2017,,,2017,용산푸르지오써밋,한강로2가,"35,000",용산구,11,0,18,46.29,,,420,11170,25
47,,2004,,,2017,한강로 대우아이빌,한강로2가,"1,000",용산구,11,65,20,33.54,,,2-11,11170,4
48,,2012,,,2017,아스테리움 용산,한강로2가,"37,000",용산구,11,0,21,49.66,,,419,11170,18
49,,2017,,,2017,용산푸르지오써밋,한강로2가,"2,000",용산구,11,115,21,42.64,,,420,11170,29
50,,2017,,,2017,용산푸르지오써밋,한강로2가,"2,000",용산구,11,80,22,29.85,,,420,11170,19
51,,2017,,,2017,용산푸르지오써밋,한강로2가,"2,000",용산구,11,120,23,42.64,,,420,11170,34
52,,2005,,,2017,한강로벽산메가트리움,한강로2가,"1,000",용산구,11,70,23,29.54,,,2-8,11170,19
53,,2017,,,2017,용산푸르지오써밋,한강로2가,"1,000",용산구,11,85,24,26.7,,,420,11170,34
54,,2017,,,2017,용산푸르지오써밋,한강로2가,"1,000",용산구,11,80,24,25.65,,,420,11170,35
55,,2017,,,2017,용산푸르지오써밋,한강로2가,"35,000",용산구,11,0,27,44.7,,,420,11170,37
56,,2017,,,2017,용산푸르지오써밋,한강로2가,"34,000",용산구,11,0,29,44.7,,,420,11170,20
57,,2017,,,2017,용산푸르지오써밋,한강로2가,"20,000",용산구,11,65,29,42.64,,,420,11170,30
58,,2017,,,2017,용산푸르지오써밋,한강로2가,"2,000",용산구,11,90,30,27.75,,,420,11170,17
59,,2017,,,2017,용산푸르지오써밋,한강로2가,"35,000",용산구,11,0,30,46,,,420,11170,35
60,,2017,,,2017,용산푸르지오써밋,한강로2가,"20,000",용산구,11,45,30,35.47,,,420,11170,30
61,,1990,,,2017,(16-91),한강로3가,500,용산구,11,40,1,39.11,,,16-91,11170,5
62,,2004,,,2017,한강대우트럼프월드3,한강로3가,"9,000",용산구,11,45,7,25.59,,,65-230,11170,21
63,,2004,,,2017,언고오피스텔,한남동,"2,000",용산구,11,50,9,21.33,,,72-17,11170,5
64,,2003,,,2017,디에스오피스텔,한남동,"13,700",용산구,11,0,21,28.49,,,257-1,11170,4
0,,2004,,,2017,갈월동 에이트리움,갈월동,"19,000",용산구,12,0,20,34.11,,,101-49,11170,5
1,,2015,,,2017,트윈시티 남산,동자동,"1,000",용산구,12,100,1,27.42,,,56,11170,12
2,,2013,,,2017,센트레빌아스테리움서울,동자동,"40,000",용산구,12,0,15,78.13,,,45,11170,4
3,,2015,,,2017,트윈시티 남산,동자동,"1,000",용산구,12,100,15,27.42,,,56,11170,15
4,,2015,,,2017,트윈시티 남산,동자동,500,용산구,12,105,28,27.42,,,56,11170,24
5,,2007,,,2017,용산아크로타워,문배동,"35,000",용산구,12,0,1,38.37,,,24-21,11170,7
6,,2010,,,2017,리첸시아 용산B,문배동,"10,000",용산구,12,90,9,59.94,,,40-31,11170,3
7,,2007,,,2017,용산씨제이나인파크,문배동,"20,000",용산구,12,80,11,71.39,,,24-6,11170,12
8,,2013,,,2017,용산큐브,문배동,"3,000",용산구,12,60,13,17.46,,,24-4,11170,10
9,,2013,,,2017,용산큐브,문배동,"1,000",용산구,12,65,15,17.46,,,24-4,11170,13
10,,2013,,,2017,용산큐브,문배동,"17,500",용산구,12,0,15,17.46,,,24-4,11170,3
11,,2013,,,2017,용산큐브,문배동,"2,000",용산구,12,60,16,17.46,,,24-4,11170,5
12,,2005,,,2017,이안 용산1차(11-14),문배동,"40,000",용산구,12,0,16,73.56,,,11-14,11170,13
13,,2010,,,2017,리첸시아 용산B,문배동,"33,000",용산구,12,0,17,51.42,,,40-31,11170,2
14,,2010,,,2017,리첸시아 용산B,문배동,"33,000",용산구,12,0,17,51.42,,,40-31,11170,2
15,,2013,,,2017,용산큐브,문배동,"17,500",용산구,12,0,19,17.46,,,24-4,11170,7
16,,2017,,,2017,용산 리브,문배동,"12,000",용산구,12,60,19,45.92,,,10-3,11170,11
17,,2004,,,2017,지오베르크,문배동,"4,000",용산구,12,50,20,31.35,,,17-1,11170,3
18,,2004,,,2017,삼라마이다스빌,문배동,"16,500",용산구,12,0,20,28.23,,,40-19,11170,4
19,,2013,,,2017,용산큐브,문배동,"17,500",용산구,12,0,22,17.46,,,24-4,11170,11
20,,2013,,,2017,용산큐브,문배동,"16,000",용산구,12,0,22,17.46,,,24-4,11170,5
21,,2007,,,2017,용산씨제이나인파크,문배동,"22,000",용산구,12,60,23,68.41,,,24-6,11170,12
22,,2007,,,2017,이안용산프리미어,문배동,"40,000",용산구,12,0,27,66.7,,,3-3,11170,4
23,,2015,,,2017,용산KCC웰츠타워,문배동,"24,000",용산구,12,0,29,29.25,,,11-10,11170,3
24,,2015,,,2017,용산KCC웰츠타워,문배동,"27,000",용산구,12,0,29,38.48,,,11-10,11170,4
25,,2012,,,2017,프라임펠리스,문배동,"14,000",용산구,12,0,30,18.55,,,24-8,11170,12
26,,2007,,,2017,대우 월드마크 용산,한강로1가,"45,000",용산구,12,0,1,86.38,,,64,11170,29
27,,2005,,,2017,용산파크자이,한강로1가,"22,000",용산구,12,0,2,32.89,,,50-1,11170,8
28,,2005,,,2017,용산파크자이,한강로1가,"22,000",용산구,12,0,14,28.46,,,50-1,11170,4
29,,2005,,,2017,용산파크자이,한강로1가,"8,000",용산구,12,65,15,33.6,,,50-1,11170,22
30,,2005,,,2017,용산파크자이,한강로1가,"34,000",용산구,12,0,16,52.58,,,50-1,11170,6
31,,2005,,,2017,용산파크자이,한강로1가,"2,000",용산구,12,100,23,39.25,,,50-1,11170,26
32,,2005,,,2017,용산파크자이,한강로1가,"29,000",용산구,12,0,26,39.03,,,50-1,11170,29
33,,2005,,,2017,용산파크자이,한강로1가,"21,000",용산구,12,15,28,36.13,,,50-1,11170,4
34,,2005,,,2017,한강로벽산메가트리움,한강로2가,"19,000",용산구,12,0,2,30.35,,,2-8,11170,6
35,,2017,,,2017,용산푸르지오써밋,한강로2가,"20,000",용산구,12,60,2,44.7,,,420,11170,27
36,,2017,,,2017,용산푸르지오써밋,한강로2가,"25,500",용산구,12,0,4,27.75,,,420,11170,19
37,,2017,,,2017,용산푸르지오써밋,한강로2가,"32,500",용산구,12,0,11,35.47,,,420,11170,29
38,,2017,,,2017,용산푸르지오써밋,한강로2가,"15,000",용산구,12,55,11,40.81,,,420,11170,20
39,,2017,,,2017,용산푸르지오써밋,한강로2가,"2,000",용산구,12,80,12,26.7,,,420,11170,34
40,,2017,,,2017,용산푸르지오써밋,한강로2가,"26,000",용산구,12,0,12,26.7,,,420,11170,34
41,,2017,,,2017,용산푸르지오써밋,한강로2가,"2,000",용산구,12,100,13,29.74,,,420,11170,22
42,,2004,,,2017,한강로 대우아이빌,한강로2가,"19,000",용산구,12,0,14,37.85,,,2-11,11170,5
43,,2017,,,2017,용산푸르지오써밋,한강로2가,"27,000",용산구,12,0,15,27.75,,,420,11170,23
44,,2012,,,2017,위너스타워,한강로2가,"13,000",용산구,12,0,16,40.05,,,2-132,11170,12
45,,2004,,,2017,한강로 대우아이빌,한강로2가,"16,000",용산구,12,8,18,34.83,,,2-11,11170,2
46,,2005,,,2017,한강로벽산메가트리움,한강로2가,"1,000",용산구,12,70,19,30.11,,,2-8,11170,6
47,,2017,,,2017,용산푸르지오써밋,한강로2가,"36,000",용산구,12,0,21,42.64,,,420,11170,33
48,,2004,,,2017,한강로 대우아이빌,한강로2가,"20,000",용산구,12,0,21,34.83,,,2-11,11170,4
49,,2017,,,2017,용산푸르지오써밋,한강로2가,"26,000",용산구,12,0,21,26.7,,,420,11170,37
50,,2017,,,2017,용산푸르지오써밋,한강로2가,"2,000",용산구,12,85,23,25.65,,,420,11170,20
51,,2017,,,2017,용산푸르지오써밋,한강로2가,"1,000",용산구,12,110,26,35.47,,,420,11170,27
52,,2017,,,2017,용산푸르지오써밋,한강로2가,"2,000",용산구,12,80,26,27.75,,,420,11170,33
53,,2017,,,2017,용산푸르지오써밋,한강로2가,"10,000",용산구,12,55,26,27.75,,,420,11170,30
54,,2004,,,2017,한강로 대우아이빌,한강로2가,"18,000",용산구,12,0,27,33.54,,,2-11,11170,2
55,,2012,,,2017,아스테리움 용산,한강로2가,"3,000",용산구,12,140,29,49.66,,,419,11170,12
56,,2017,,,2017,용산푸르지오써밋,한강로2가,"2,000",용산구,12,110,29,40.81,,,420,11170,23
57,,2007,,,2017,용산 시티파크(63-387),한강로3가,"37,000",용산구,12,0,14,60.48,,,63-387,11170,4
58,,2004,,,2017,한강대우트럼프월드3,한강로3가,"25,000",용산구,12,0,15,39.7,,,65-230,11170,29
59,,2007,,,2017,용산 시티파크(63-387),한강로3가,"3,000",용산구,12,160,16,61.71,,,63-387,11170,4
60,,2006,,,2017,지에스 한강에클라스,한강로3가,"13,000",용산구,12,0,27,27.48,,,16-85,11170,11
61,,2006,,,2017,지에스 한강에클라스,한강로3가,"1,000",용산구,12,60,28,35.06,,,16-85,11170,6
62,,2004,,,2017,언고오피스텔,한남동,"1,000",용산구,12,60,11,21.33,,,72-17,11170,4
0,,2004,,,2018,그린빌파크,갈월동,"1,000",용산구,1,50,2,24.18,,,53-19,11170,4
1,,2004,,,2018,그린빌파크,갈월동,"1,000",용산구,1,48,5,23.01,,,53-19,11170,2
2,,2004,,18.02~19.02,2018,갈월동 에이트리움,갈월동,"1,000",용산구,1,90,13,40.98,,,101-49,11170,6
3,,2004,,,2018,갈월동 에이트리움,갈월동,"13,000",용산구,1,20,17,34.21,,,101-49,11170,16
4,,2004,,,2018,갈월동 에이트리움,갈월동,"19,000",용산구,1,0,26,31.1,,,101-49,11170,20
5,,2015,,,2018,트윈시티 남산,동자동,"1,000",용산구,1,85,11,21.71,,,56,11170,6
6,,2013,,,2018,센트레빌아스테리움서울,동자동,"32,000",용산구,1,0,15,47.39,,,45,11170,15
7,,2015,,,2018,트윈시티 남산,동자동,"1,000",용산구,1,100,18,27.42,,,56,11170,18
8,,2015,,,2018,트윈시티 남산,동자동,"1,000",용산구,1,100,22,27.42,,,56,11170,13
9,,2015,,,2018,트윈시티 남산,동자동,"1,000",용산구,1,115,22,29.95,,,56,11170,15
10,,2015,,,2018,트윈시티 남산,동자동,"1,000",용산구,1,85,25,21.51,,,56,11170,2
11,,2015,,,2018,트윈시티 남산,동자동,"1,000",용산구,1,100,30,28.33,,,56,11170,24
12,,2004,,,2018,서울역풍림아이원플러스,서계동,"19,000",용산구,1,0,8,28.11,,,219-17,11170,4
13,,2017,,,2018,용산1차휴먼타운,원효로1가,"28,000",용산구,1,0,3,33.61,,,120-20,11170,9
14,,2004,,,2018,디아뜨 센트럴,원효로1가,"14,000",용산구,1,0,10,25.5,,,112-4,11170,15
15,,2017,,,2018,용산1차휴먼타운,원효로1가,"28,000",용산구,1,0,13,33.61,,,120-20,11170,10
16,,2004,,,2018,디아뜨 센트럴,원효로1가,"5,000",용산구,1,28,15,25.5,,,112-4,11170,10
17,,2017,,,2018,용산1차휴먼타운,원효로1가,"28,000",용산구,1,0,20,29.97,,,120-20,11170,15
18,,2017,,,2018,용산1차휴먼타운,원효로1가,"28,000",용산구,1,0,20,29.97,,,120-20,11170,15
19,,2017,,,2018,용산1차휴먼타운,원효로1가,"28,000",용산구,1,0,26,29.97,,,120-20,11170,12
20,,2017,,,2018,용산1차휴먼타운,원효로1가,"28,000",용산구,1,0,27,33.61,,,120-20,11170,5
21,,2014,,,2018,아인하우스,원효로3가,"14,500",용산구,1,0,16,23.04,,,277-36,11170,4
22,,2012,,,2018,프라임펠리스,문배동,"14,500",용산구,1,0,1,18.55,,,24-8,11170,8
23,,2007,,,2018,용산씨제이나인파크,문배동,"27,000",용산구,1,0,2,42.5,,,24-6,11170,7
24,,2013,,,2018,용산큐브,문배동,"17,500",용산구,1,0,3,17.46,,,24-4,11170,3
25,,2007,,,2018,용산씨제이나인파크,문배동,"37,000",용산구,1,0,3,68.41,,,24-6,11170,4
26,,2013,,,2018,용산큐브,문배동,"16,000",용산구,1,0,8,17.46,,,24-4,11170,5
27,,2012,,,2018,프라임펠리스,문배동,"4,000",용산구,1,50,11,18.55,,,24-8,11170,5
28,,2007,,,2018,용산아크로타워,문배동,"5,000",용산구,1,62,13,28.72,,,24-21,11170,4
29,,2007,,,2018,용산아크로타워,문배동,"33,000",용산구,1,0,13,47.42,,,24-21,11170,8
30,,2004,,,2018,삼라마이다스빌,문배동,"1,000",용산구,1,60,16,25.11,,,40-19,11170,7
31,,2013,,,2018,용산큐브,문배동,"17,500",용산구,1,0,16,17.46,,,24-4,11170,7
32,,2013,,,2018,용산큐브,문배동,"16,500",용산구,1,0,16,17.46,,,24-4,11170,7
33,,2013,,,2018,용산큐브,문배동,"18,000",용산구,1,0,17,17.46,,,24-4,11170,13
34,,2013,,,2018,용산큐브,문배동,"17,500",용산구,1,0,18,17.46,,,24-4,11170,13
35,,2012,,,2018,프라임펠리스,문배동,"22,000",용산구,1,0,18,27.83,,,24-8,11170,8
36,,2007,,,2018,이안용산프리미어,문배동,"39,000",용산구,1,0,19,66.24,,,3-3,11170,2
37,,2012,,,2018,프라임펠리스,문배동,"16,000",용산구,1,20,20,27.83,,,24-8,11170,12
38,,2004,,,2018,삼라마이다스빌,문배동,"15,500",용산구,1,0,20,28.23,,,40-19,11170,2
39,,2012,,,2018,프라임펠리스,문배동,"1,500",용산구,1,57,24,18.77,,,24-8,11170,8
40,,2015,,,2018,용산KCC웰츠타워,문배동,"31,000",용산구,1,0,24,38.95,,,11-10,11170,7
41,,2013,,,2018,용산큐브,문배동,"17,850",용산구,1,0,26,17.46,,,24-4,11170,13
42,,2004,,,2018,삼라마이다스빌,문배동,"15,500",용산구,1,0,26,28.23,,,40-19,11170,2
43,,2005,,,2018,이안 용산1차,문배동,"2,000",용산구,1,70,27,30.04,,,7-6,11170,5
44,,2012,,,2018,프라임펠리스,문배동,"15,000",용산구,1,0,29,18.55,,,24-8,11170,5
45,,2007,,,2018,용산씨제이나인파크,문배동,"37,000",용산구,1,0,30,54.96,,,24-6,11170,10
46,,2007,,,2018,이안용산프리미어,문배동,"42,000",용산구,1,0,30,72.46,,,3-3,11170,2
47,,2005,,,2018,용산파크자이,한강로1가,"29,500",용산구,1,0,6,39.25,,,50-1,11170,7
48,,2005,,,2018,용산파크자이,한강로1가,"27,000",용산구,1,0,8,37.26,,,50-1,11170,12
49,,2005,,,2018,용산파크자이,한강로1가,"25,500",용산구,1,0,12,38.1,,,50-1,11170,32
50,,2005,,,2018,용산파크자이,한강로1가,"1,000",용산구,1,40,23,37.26,,,50-1,11170,33
51,,2005,,,2018,용산파크자이,한강로1가,"25,000",용산구,1,0,23,31.83,,,50-1,11170,19
52,,2005,,,2018,용산파크자이,한강로1가,"28,000",용산구,1,0,24,38.1,,,50-1,11170,15
53,,2005,,,2018,용산파크자이,한강로1가,"28,000",용산구,1,0,26,39.03,,,50-1,11170,16
54,,2005,,,2018,용산파크자이,한강로1가,"21,000",용산구,1,0,27,28.46,,,50-1,11170,7
55,,2007,,,2018,대우 월드마크 용산,한강로1가,"30,000",용산구,1,120,29,104.29,,,64,11170,30
56,,2005,,,2018,용산파크자이,한강로1가,"17,000",용산구,1,50,30,52.84,,,50-1,11170,4
57,,2017,,,2018,용산푸르지오써밋,한강로2가,"28,500",용산구,1,0,2,27.75,,,420,11170,30
58,,2017,,,2018,용산푸르지오써밋,한강로2가,"24,000",용산구,1,0,2,26.7,,,420,11170,34
59,,2017,,,2018,용산푸르지오써밋,한강로2가,"2,000",용산구,1,80,2,26.7,,,420,11170,37
60,,2005,,,2018,한강로벽산메가트리움,한강로2가,"20,500",용산구,1,0,3,29.54,,,2-8,11170,14
61,,2017,,,2018,용산푸르지오써밋,한강로2가,"24,000",용산구,1,0,4,26.7,,,420,11170,37
62,,2012,,,2018,아스테리움 용산,한강로2가,"38,000",용산구,1,0,4,49.85,,,419,11170,18
63,,2004,,,2018,대우디오빌한강로오피스텔,한강로2가,"21,000",용산구,1,0,6,33.95,,,312-4,11170,15
64,,2005,,,2018,한강현대하이엘,한강로2가,"3,000",용산구,1,60,6,30.03,,,2-36,11170,7
65,,2017,,,2018,용산푸르지오써밋,한강로2가,"40,000",용산구,1,0,8,44.7,,,420,11170,36
66,,2017,,,2018,용산푸르지오써밋,한강로2가,"1,000",용산구,1,110,8,29.85,,,420,11170,26
67,,2017,,,2018,용산푸르지오써밋,한강로2가,"37,000",용산구,1,0,9,40.81,,,420,11170,21
68,,2017,,,2018,용산푸르지오써밋,한강로2가,500,용산구,1,100,10,25.65,,,420,11170,24
69,,2004,,,2018,대우디오빌한강로오피스텔,한강로2가,"5,000",용산구,1,50,13,29.66,,,312-4,11170,17
70,,2005,,,2018,한강현대하이엘,한강로2가,"18,000",용산구,1,0,13,30.03,,,2-36,11170,11
71,,2005,,,2018,한강로벽산메가트리움,한강로2가,"22,000",용산구,1,0,13,29.54,,,2-8,11170,20
72,,2004,,,2018,대우디오빌한강로오피스텔,한강로2가,"8,000",용산구,1,65,14,33.95,,,312-4,11170,3
73,,2017,,,2018,용산푸르지오써밋,한강로2가,"2,000",용산구,1,120,14,46,,,420,11170,18
74,,2017,,,2018,용산푸르지오써밋,한강로2가,"31,500",용산구,1,0,15,29.85,,,420,11170,33
75,,2005,,,2018,한강로벽산메가트리움,한강로2가,"1,000",용산구,1,70,16,30.35,,,2-8,11170,13
76,,2017,,,2018,용산푸르지오써밋,한강로2가,"2,000",용산구,1,100,18,29.85,,,420,11170,18
77,,2017,,,2018,용산푸르지오써밋,한강로2가,"36,500",용산구,1,0,19,44.7,,,420,11170,20
78,,2017,,,2018,용산푸르지오써밋,한강로2가,"2,000",용산구,1,85,19,24.6,,,420,11170,35
79,,2017,,,2018,용산푸르지오써밋,한강로2가,"3,000",용산구,1,140,20,48.43,,,420,11170,25
80,,2017,,,2018,용산푸르지오써밋,한강로2가,"42,000",용산구,1,0,20,48.72,,,420,11170,26
81,,2005,,,2018,한강로벽산메가트리움,한강로2가,"20,000",용산구,1,0,20,33.02,,,2-8,11170,3
82,,2017,,,2018,용산푸르지오써밋,한강로2가,"1,500",용산구,1,100,22,26.7,,,420,11170,29
83,,2005,,,2018,한강로벽산메가트리움,한강로2가,"21,500",용산구,1,0,24,29.89,,,2-8,11170,26
84,,2017,,,2018,용산푸르지오써밋,한강로2가,"30,000",용산구,1,0,25,29.85,,,420,11170,20
85,,2017,,,2018,용산푸르지오써밋,한강로2가,"43,000",용산구,1,0,25,46,,,420,11170,37
86,,2004,,,2018,한강로 대우아이빌,한강로2가,"1,000",용산구,1,80,27,37.85,,,2-11,11170,3
87,,2017,,,2018,용산푸르지오써밋,한강로2가,"5,000",용산구,1,80,29,27.75,,,420,11170,25
88,,2017,,,2018,용산푸르지오써밋,한강로2가,"37,000",용산구,1,0,31,46.29,,,420,11170,29
89,,2007,,,2018,용산 시티파크(63-387),한강로3가,"39,000",용산구,1,0,24,51.81,,,63-387,11170,2
90,,2007,,,2018,용산 시티파크(63-387),한강로3가,"2,000",용산구,1,100,25,36.01,,,63-387,11170,2
91,,2007,,,2018,용산 시티파크(63-387),한강로3가,"2,000",용산구,1,90,25,36.01,,,63-387,11170,2
0,,2004,,,2018,그린빌파크,갈월동,"1,000",용산구,2,50,14,23.01,,,53-19,11170,4
1,,2015,,,2018,트윈시티 남산,동자동,"1,000",용산구,2,115,9,29.95,,,56,11170,9
2,,2004,,,2018,디아뜨 센트럴,원효로1가,"15,000",용산구,2,0,2,25.19,,,112-4,11170,15
3,,2017,,,2018,용산1차휴먼타운,원효로1가,"2,000",용산구,2,100,3,33.61,,,120-20,11170,8
4,,2017,,,2018,용산1차휴먼타운,원효로1가,"1,000",용산구,2,120,3,33.61,,,120-20,11170,5
5,,2017,,,2018,용산1차휴먼타운,원효로1가,"28,000",용산구,2,0,3,33.61,,,120-20,11170,5
6,,2017,,,2018,용산1차휴먼타운,원효로1가,"1,000",용산구,2,110,9,33.61,,,120-20,11170,11
7,,2017,,,2018,용산1차휴먼타운,원효로1가,"26,000",용산구,2,0,12,33.61,,,120-20,11170,5
8,,2017,,,2018,용산1차휴먼타운,원효로1가,"27,000",용산구,2,0,21,33.61,,,120-20,11170,8
9,,2017,,,2018,용산1차휴먼타운,원효로1가,"27,000",용산구,2,0,26,33.61,,,120-20,11170,6
10,,2017,,,2018,용산1차휴먼타운,원효로1가,"27,000",용산구,2,0,27,33.61,,,120-20,11170,7
11,,2014,,,2018,아인하우스,원효로3가,"14,500",용산구,2,0,11,23.04,,,277-36,11170,6
12,,2004,,,2018,용문 하이오피스텔,용문동,"2,000",용산구,2,50,9,28.95,,,10-4,11170,6
13,,2004,,,2018,용문 하이오피스텔,용문동,"1,000",용산구,2,55,21,28.95,,,10-4,11170,8
14,,2012,,,2018,프라임펠리스,문배동,"15,000",용산구,2,0,3,18.55,,,24-8,11170,10
15,,2007,,,2018,용산씨제이나인파크,문배동,"2,000",용산구,2,120,3,44.43,,,24-6,11170,12
16,,2013,,,2018,용산큐브,문배동,"17,500",용산구,2,0,3,17.46,,,24-4,11170,4
17,,2012,,,2018,프라임펠리스,문배동,"14,500",용산구,2,0,3,18.77,,,24-8,11170,11
18,,2004,,,2018,지오베르크,문배동,"20,000",용산구,2,0,6,31.35,,,17-1,11170,2
19,,2013,,,2018,용산큐브,문배동,"18,000",용산구,2,0,7,17.46,,,24-4,11170,11
20,,2013,,,2018,용산큐브,문배동,"5,000",용산구,2,50,8,17.46,,,24-4,11170,6
21,,2010,,,2018,리첸시아 용산B,문배동,"20,000",용산구,2,50,9,59.2,,,40-31,11170,3
22,,2007,,,2018,용산씨제이나인파크,문배동,"31,000",용산구,2,0,9,44.43,,,24-6,11170,9
23,,2015,,,2018,용산KCC웰츠타워,문배동,"1,000",용산구,2,80,10,29.97,,,11-10,11170,4
24,,2013,,,2018,용산큐브,문배동,"17,000",용산구,2,0,10,17.46,,,24-4,11170,12
25,,2015,,,2018,용산KCC웰츠타워,문배동,"15,000",용산구,2,30,14,30,,,11-10,11170,5
26,,2012,,,2018,프라임펠리스,문배동,"15,000",용산구,2,0,19,18.55,,,24-8,11170,8
27,,2013,,,2018,용산큐브,문배동,"1,000",용산구,2,70,20,17.46,,,24-4,11170,3
28,,2015,,,2018,용산KCC웰츠타워,문배동,"24,500",용산구,2,0,22,28.14,,,11-10,11170,6
29,,2015,,,2018,용산KCC웰츠타워,문배동,"22,470",용산구,2,0,23,29.69,,,11-10,11170,4
30,,2007,,,2018,용산씨제이나인파크,문배동,"30,000",용산구,2,0,24,42.5,,,24-6,11170,6
31,,2007,,,2018,용산아크로타워,문배동,"4,000",용산구,2,100,24,38.37,,,24-21,11170,4
32,,2013,,,2018,용산큐브,문배동,"17,500",용산구,2,0,26,17.46,,,24-4,11170,10
33,,2007,,,2018,용산아크로타워,문배동,"32,000",용산구,2,0,27,48.28,,,24-21,11170,3
34,,2015,,,2018,용산KCC웰츠타워,문배동,"12,000",용산구,2,50,27,29.32,,,11-10,11170,4
35,,2017,,,2018,용산 리브,문배동,"2,000",용산구,2,80,28,42.25,,,10-3,11170,6
36,,2005,,,2018,용산파크자이,한강로1가,"28,000",용산구,2,0,6,37.26,,,50-1,11170,25
37,,2005,,,2018,용산파크자이,한강로1가,"29,000",용산구,2,0,7,39.03,,,50-1,11170,22
38,,2005,,,2018,용산파크자이,한강로1가,"10,000",용산구,2,75,8,39.25,,,50-1,11170,29
39,,2005,,,2018,용산파크자이,한강로1가,"27,000",용산구,2,0,12,37.26,,,50-1,11170,4
40,,2005,,,2018,용산파크자이,한강로1가,"23,000",용산구,2,0,12,28.46,,,50-1,11170,10
41,,2005,,,2018,용산파크자이,한강로1가,"2,800",용산구,2,0,24,37.26,,,50-1,11170,8
42,,2005,,,2018,용산파크자이,한강로1가,"26,000",용산구,2,0,25,33.6,,,50-1,11170,33
43,,2005,,,2018,용산파크자이,한강로1가,"22,000",용산구,2,0,26,28.46,,,50-1,11170,11
44,,2005,,,2018,한강로벽산메가트리움,한강로2가,"2,000",용산구,2,68,1,30.29,,,2-8,11170,22
45,,2017,,,2018,용산푸르지오써밋,한강로2가,"1,000",용산구,2,95,2,29.74,,,420,11170,25
46,,2005,,,2018,한강로벽산메가트리움,한강로2가,"16,000",용산구,2,0,2,29.89,,,2-8,11170,14
47,,2017,,,2018,용산푸르지오써밋,한강로2가,"1,000",용산구,2,80,3,26.7,,,420,11170,20
48,,2004,,,2018,대우디오빌한강로오피스텔,한강로2가,"4,000",용산구,2,50,3,30.64,,,312-4,11170,13
49,,2005,,,2018,한강로벽산메가트리움,한강로2가,"21,500",용산구,2,0,5,29.89,,,2-8,11170,26
50,,2004,,,2018,대우디오빌한강로오피스텔,한강로2가,"13,000",용산구,2,20,5,23.85,,,312-4,11170,17
51,,2017,,,2018,용산푸르지오써밋,한강로2가,"2,000",용산구,2,75,6,26.7,,,420,11170,32
52,,2005,,,2018,한강로벽산메가트리움,한강로2가,"1,000",용산구,2,78,6,32.15,,,2-8,11170,10
53,,2005,,,2018,한강로벽산메가트리움,한강로2가,"21,500",용산구,2,0,10,29.54,,,2-8,11170,10
54,,2005,,,2018,한강로벽산메가트리움,한강로2가,"21,000",용산구,2,0,14,30.29,,,2-8,11170,13
55,,2017,,,2018,용산푸르지오써밋,한강로2가,"2,000",용산구,2,120,23,29.85,,,420,11170,25
56,,2017,,,2018,용산푸르지오써밋,한강로2가,"1,000",용산구,2,74,28,24.6,,,420,11170,31
57,,2004,,,2018,한강대우트럼프월드3,한강로3가,"34,000",용산구,2,0,3,49.66,,,65-230,11170,16
58,,2007,,,2018,용산 시티파크(63-387),한강로3가,"50,000",용산구,2,30,9,84.85,,,63-387,11170,3
59,,2004,,,2018,한강대우트럼프월드3,한강로3가,"25,000",용산구,2,0,24,39.7,,,65-230,11170,29
60,,2003,,,2018,디에스오피스텔,한남동,"20,000",용산구,2,0,26,37.23,,,257-1,11170,3
61,,2003,,,2018,디에스오피스텔,한남동,"10,000",용산구,2,10,26,28.49,,,257-1,11170,6
0,,2004,,,2018,갈월동 에이트리움,갈월동,"22,000",용산구,3,0,1,40.98,,,101-49,11170,18
1,,2004,,,2018,그린빌파크,갈월동,"1,000",용산구,3,48,5,23.01,,,53-19,11170,4
