,갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
11,,2004,,,2017,용비어천가,내수동,"10,000",종로구,4,55,29,37.56,,,75,11110,7
12,,2004,,,2017,BIZ-WELL 종로 오피스텔,익선동,500,종로구,4,55,12,17.2,,,34,11110,7
13,,2002,,,2017,(33-6),익선동,"5,000",종로구,4,0,25,19.2,,,33-6,11110,2
14,,2005,,,2017,종로1번가,관철동,"15,000",종로구,4,0,5,23.86,,,155,11110,12
15,,2006,,,2017,효성주얼리시티,인의동,"2,000",종로구,4,130,26,53.78,,,48-2,11110,4
16,,2017,,,2017,포레스트힐시티,효제동,"1,000",종로구,4,60,1,19.18,,,65-2,11110,3
17,,2017,,,2017,포레스트힐시티,효제동,"1,000",종로구,4,60,25,19.18,,,65-2,11110,4
18,,2013,,,2017,종로 아인스빌,숭인동,"12,000",종로구,4,0,1,17.88,,,1392-1,11110,4
19,,2004,,,2017,종로대우디오빌,숭인동,"4,000",종로구,4,40,3,29.65,,,310,11110,10
20,,2016,,,2017,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,4,60,4,21.62,,,1396,11110,14
21,,2002,,,2017,수석컴비즈텔,숭인동,500,종로구,4,45,5,30.12,,,55-6,11110,7
22,,2013,,,2017,종로유케이201,숭인동,"9,200",종로구,4,0,5,15.24,,,201-11,11110,4
23,,2003,,,2017,(317-35),숭인동,"4,000",종로구,4,0,8,11.34,,,317-35,11110,5
24,,2013,,,2017,종로 동광모닝스카이,숭인동,"3,000",종로구,4,45,11,19.95,,,1421-1,11110,5
25,,2002,,,2017,수석컴비즈텔,숭인동,"6,000",종로구,4,10,11,24.93,,,55-6,11110,6
26,,2004,,,2017,종로대우디오빌,숭인동,"1,000",종로구,4,65,14,29.65,,,310,11110,15
27,,2004,,,2017,롯데캐슬 천지인,숭인동,"1,000",종로구,4,85,15,39.6,,,76,11110,27
28,,2005,,,2017,동양파라빌,숭인동,"10,500",종로구,4,0,15,27.09,,,1388,11110,6
29,,2013,,,2017,(1392),숭인동,"6,000",종로구,4,20,19,18.64,,,1392,11110,5
30,,2013,,,2017,(1392),숭인동,500,종로구,4,55,21,20.18,,,1392,11110,6
31,,2013,,,2017,(1392),숭인동,500,종로구,4,50,26,18.64,,,1392,11110,8
0,,1998,,,2017,파크뷰타워,필운동,"13,000",종로구,5,0,1,25.65,,,285-5,11110,5
1,,2004,,,2017,경희궁의 아침 2단지,내수동,"1,000",종로구,5,70,2,25.51,,,71,11110,13
2,,2004,,,2017,용비어천가,내수동,"1,000",종로구,5,73,11,28.19,,,75,11110,10
3,,2004,,,2017,경희궁의 아침 2단지,내수동,"36,000",종로구,5,0,20,57.8,,,71,11110,10
4,,2004,,,2017,경희궁의 아침 2단지,내수동,"3,000",종로구,5,140,22,57.8,,,71,11110,8
5,,2004,,,2017,용비어천가,내수동,"21,000",종로구,5,0,29,37.56,,,75,11110,12
6,,2004,,,2017,용비어천가,내수동,"10,000",종로구,5,70,31,37.56,,,75,11110,15
7,,2004,,,2017,두산위브파빌리온,수송동,"40,000",종로구,5,0,15,74.84,,,58,11110,9
8,,2004,,,2017,BIZ-WELL 종로 오피스텔,익선동,"1,000",종로구,5,50,12,17.27,,,34,11110,4
9,,2004,,,2017,BIZ-WELL 종로 오피스텔,익선동,"1,000",종로구,5,50,12,17.2,,,34,11110,6
10,,2005,,,2017,운현궁 에스케이 허브,경운동,"1,000",종로구,5,100,28,42.38,,,89-4,11110,10
11,,2004,,,2017,나스빌,낙원동,"7,500",종로구,5,0,12,28.58,,,212,11110,5
12,,2003,,,2017,코윈 팔레스뷰 오피스텔,원남동,"1,000",종로구,5,55,3,21.01,,,95,11110,6
13,,2015,,,2017,아르젠종로,연지동,"1,000",종로구,5,50,8,15.76,,,163-3,11110,6
14,,2003,,,2017,반도 보라 아이비 타워,효제동,"3,000",종로구,5,55,9,32.22,,,45,11110,9
15,,2003,,,2017,반도 보라 아이비 타워,효제동,"1,000",종로구,5,60,16,26.58,,,45,11110,5
16,,2013,,,2017,종로 아인스빌,숭인동,"3,000",종로구,5,40,1,17.88,,,1392-1,11110,2
17,,2013,,,2017,종로 중흥 S클래스,숭인동,"3,000",종로구,5,40,2,23.97,,,202-3,11110,4
18,,2005,,,2017,엘리시앙오피스텔,숭인동,"1,000",종로구,5,50,2,27.36,,,200-33,11110,9
19,,2005,,,2017,동양파라빌,숭인동,"2,000",종로구,5,50,3,27.09,,,1388,11110,3
20,,2017,,,2017,블루빌,숭인동,"9,000",종로구,5,60,8,44.74,,,243,11110,4
21,,2017,,,2017,블루빌,숭인동,"9,000",종로구,5,60,8,44.74,,,243,11110,4
22,,2004,,,2017,롯데캐슬 천지인,숭인동,"1,000",종로구,5,75,10,39.6,,,76,11110,18
23,,2016,,,2017,아폴리움 오피스텔,숭인동,"12,000",종로구,5,0,10,16.31,,,201-7,11110,9
24,,2013,,,2017,버넷하임1,숭인동,"5,000",종로구,5,0,11,25.27,,,1421,11110,7
25,,2005,,,2017,동양파라빌,숭인동,"1,000",종로구,5,55,16,24.93,,,1388,11110,8
26,,2005,,,2017,동양파라빌,숭인동,"1,000",종로구,5,60,16,27.09,,,1388,11110,12
27,,2013,,,2017,버넷하임1,숭인동,"13,000",종로구,5,0,18,25.88,,,1421,11110,3
28,,2004,,,2017,롯데캐슬 천지인,숭인동,"1,000",종로구,5,80,20,39.6,,,76,11110,22
29,,2003,,,2017,(317-35),숭인동,"3,000",종로구,5,20,22,13.86,,,317-35,11110,4
30,,2013,,,2017,그레이스탑,숭인동,500,종로구,5,57,23,20.16,,,178-94,11110,4
31,,2016,,,2017,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,5,0,23,21.36,,,1396,11110,14
32,,2013,,,2017,그레이스탑,숭인동,"6,000",종로구,5,0,24,23.01,,,178-94,11110,5
33,,2005,,,2017,경일오피스텔,숭인동,"2,000",종로구,5,42,26,22.42,,,1367,11110,13
34,,2017,,,2017,블루빌,숭인동,"2,000",종로구,5,95,31,44.05,,,243,11110,3
0,,2008,,,2017,광화문 풍림스페이스본,사직동,"25,000",종로구,6,0,9,39.54,,,9,11110,7
1,,2004,,,2017,광화문시대,내수동,"4,000",종로구,6,70,8,34.9,,,74,11110,15
2,,2004,,,2017,용비어천가,내수동,"23,000",종로구,6,0,9,41.34,,,75,11110,4
3,,2004,,,2017,용비어천가,내수동,"25,000",종로구,6,0,12,41.34,,,75,11110,17
4,,2004,,,2017,경희궁의 아침 4단지,내수동,"10,000",종로구,6,95,27,56.48,,,73,11110,13
5,,2004,,,2017,경희궁의 아침 4단지,내수동,"5,000",종로구,6,80,29,41.74,,,73,11110,4
6,,2008,,,2017,종로1가 대성스카이렉스,견지동,"20,000",종로구,6,0,6,40.45,,,110,11110,9
7,,2005,,,2017,운현궁 에스케이 허브,경운동,"14,000",종로구,6,0,3,23.66,,,89-4,11110,8
8,,2003,,,2017,코윈 팔레스뷰 오피스텔,원남동,"5,000",종로구,6,35,24,24.03,,,95,11110,5
9,,2003,,,2017,반도 보라 아이비 타워,효제동,"13,000",종로구,6,0,3,27.58,,,45,11110,10
10,,2003,,,2017,세레피아텔,연건동,"11,000",종로구,6,0,19,27.75,,,317,11110,3
11,,2014,,,2017,삼전솔하임4차,숭인동,500,종로구,6,60,3,19.17,,,318-2,11110,7
12,,2013,,,2017,종로 중흥 S클래스,숭인동,"1,000",종로구,6,50,6,22.44,,,202-3,11110,2
13,,2004,,,2017,롯데캐슬 천지인,숭인동,"1,000",종로구,6,80,8,39.6,,,76,11110,9
14,,2013,,,2017,종로 아인스빌,숭인동,"3,000",종로구,6,40,12,17.88,,,1392-1,11110,4
15,,2013,,,2017,종로유케이201,숭인동,"9,500",종로구,6,0,12,15.15,,,201-11,11110,4
16,,2013,,,2017,(1392),숭인동,"11,000",종로구,6,0,12,18.64,,,1392,11110,3
17,,2013,,,2017,종로 동광모닝스카이,숭인동,"12,000",종로구,6,0,14,19.95,,,1421-1,11110,8
18,,2013,,,2017,종로 동광모닝스카이,숭인동,"11,000",종로구,6,0,15,19.95,,,1421-1,11110,4
19,,2005,,,2017,엘리시앙오피스텔,숭인동,"12,000",종로구,6,0,17,27.36,,,200-33,11110,7
20,,2013,,,2017,종로 동광모닝스카이,숭인동,"3,000",종로구,6,35,19,19.95,,,1421-1,11110,4
21,,2013,,,2017,(1392),숭인동,"1,000",종로구,6,50,20,20.18,,,1392,11110,8
22,,2004,,,2017,롯데캐슬 천지인,숭인동,"20,000",종로구,6,0,21,39.6,,,76,11110,7
23,,2013,,,2017,(1392),숭인동,"5,000",종로구,6,25,23,19.84,,,1392,11110,5
24,,2003,,,2017,오피스텔 천지인,평창동,500,종로구,6,40,3,23.01,,,289-5,11110,5
25,,2002,,,2017,타임730오피스텔,부암동,"1,000",종로구,6,55,2,31.27,,,129-8,11110,5
0,,2008,,,2017,광화문 풍림스페이스본,사직동,"10,000",종로구,7,65,29,39.54,,,9,11110,3
1,,2004,,,2017,광화문시대,내수동,"1,000",종로구,7,110,4,38.88,,,74,11110,2
2,,2004,,,2017,경희궁의 아침 2단지,내수동,"5,000",종로구,7,105,11,51.02,,,71,11110,12
3,,2004,,,2017,경희궁의 아침 3단지,내수동,"10,000",종로구,7,50,11,37.5,,,72,11110,13
4,,2004,,,2017,용비어천가,내수동,"15,000",종로구,7,0,14,37.56,,,75,11110,6
5,,2004,,,2017,경희궁의 아침 3단지,내수동,"1,000",종로구,7,80,22,37.5,,,72,11110,5
6,,2004,,,2017,BIZ-WELL 종로 오피스텔,익선동,"1,000",종로구,7,60,1,18.83,,,34,11110,3
7,,2004,,,2017,BIZ-WELL 종로 오피스텔,익선동,"1,000",종로구,7,55,8,18.89,,,34,11110,7
8,,2005,,,2017,운현궁 에스케이 허브,경운동,"1,000",종로구,7,100,24,42.38,,,89-4,11110,6
9,,2003,,,2017,코윈 팔레스뷰 오피스텔,원남동,"1,000",종로구,7,70,10,32.8,,,95,11110,4
10,,2003,,,2017,코윈 팔레스뷰 오피스텔,원남동,"2,000",종로구,7,45,18,21.01,,,95,11110,2
11,,2003,,,2017,세레피아텔,연건동,"11,000",종로구,7,0,8,27.75,,,317,11110,5
12,,2001,,,2017,제일빌딩,연건동,"2,000",종로구,7,65,20,32.81,,,198-7,11110,7
13,,2001,,,2017,대보마로니에텔,연건동,"1,000",종로구,7,55,25,26.52,,,206,11110,4
14,,2004,,,2017,롯데캐슬 천지인,숭인동,"11,000",종로구,7,30,3,39.6,,,76,11110,15
15,,2014,,,2017,삼전솔하임4차,숭인동,"2,000",종로구,7,40,4,19.17,,,318-2,11110,9
16,,2014,,,2017,삼전솔하임4차,숭인동,"1,000",종로구,7,55,6,19.17,,,318-2,11110,9
17,,2014,,,2017,숭인한양LEEPS,숭인동,"3,000",종로구,7,40,10,17.07,,,1421-2,11110,12
18,,2004,,,2017,롯데캐슬 천지인,숭인동,"1,000",종로구,7,80,10,39.6,,,76,11110,24
19,,2014,,,2017,숭인한양LEEPS,숭인동,"12,000",종로구,7,0,12,17.07,,,1421-2,11110,14
20,,2017,,,2017,블루빌,숭인동,"23,500",종로구,7,0,13,46.36,,,243,11110,4
21,,2005,,,2017,엘리시앙오피스텔,숭인동,"11,000",종로구,7,0,13,27.36,,,200-33,11110,13
22,,2013,,,2017,종로 아인스빌,숭인동,"12,000",종로구,7,0,14,17.88,,,1392-1,11110,2
23,,2014,,,2017,삼전솔하임4차,숭인동,"2,000",종로구,7,40,15,19.17,,,318-2,11110,2
24,,2013,,,2017,버넷하임1,숭인동,"13,000",종로구,7,0,17,25.88,,,1421,11110,10
25,,2004,,,2017,롯데캐슬 천지인,숭인동,"2,000",종로구,7,70,18,39.6,,,76,11110,13
26,,2017,,,2017,블루빌,숭인동,"22,500",종로구,7,0,18,44.74,,,243,11110,2
27,,2017,,,2017,블루빌,숭인동,"24,000",종로구,7,0,19,44.74,,,243,11110,3
28,,2003,,,2017,(317-35),숭인동,"5,500",종로구,7,0,19,15.4,,,317-35,11110,4
29,,2013,,,2017,종로 아인스빌,숭인동,500,종로구,7,55,20,17.88,,,1392-1,11110,9
30,,2012,,,2017,삼전솔하임2차,숭인동,"10,000",종로구,7,0,21,18.87,,,296-19,11110,2
31,,2004,,,2017,롯데캐슬 천지인,숭인동,"1,000",종로구,7,80,22,39.6,,,76,11110,24
32,,2004,,,2017,롯데캐슬 천지인,숭인동,"20,000",종로구,7,0,24,39.6,,,76,11110,13
33,,2017,,,2017,블루빌,숭인동,"23,500",종로구,7,0,27,44.05,,,243,11110,4
34,,2014,,,2017,삼전솔하임4차,숭인동,"10,000",종로구,7,0,28,19.17,,,318-2,11110,8
35,,2014,,,2017,숭인한양LEEPS,숭인동,"1,000",종로구,7,55,29,17.07,,,1421-2,11110,16
36,,2013,,,2017,(1392),숭인동,"1,000",종로구,7,55,30,20.18,,,1392,11110,6
37,,1989,,,2017,요진오피스텔쉐레이,구기동,"1,000",종로구,7,50,19,31.05,,,110-1,11110,9
0,,2008,,,2017,광화문 풍림스페이스본,사직동,"25,000",종로구,8,0,19,39.54,,,9,11110,5
1,,2004,,,2017,용비어천가,내수동,"19,000",종로구,8,0,1,37.56,,,75,11110,2
2,,2004,,,2017,광화문시대,내수동,"20,000",종로구,8,0,7,32.01,,,74,11110,9
3,,2004,,,2017,경희궁의 아침 3단지,내수동,"21,000",종로구,8,0,12,37.5,,,72,11110,5
4,,2004,,,2017,경희궁의 아침 3단지,내수동,"22,000",종로구,8,0,16,37.5,,,72,11110,4
5,,2004,,,2017,광화문시대,내수동,"21,000",종로구,8,0,30,34.9,,,74,11110,11
6,,2004,,,2017,광화문시대,내수동,"10,000",종로구,8,60,31,34.9,,,74,11110,2
7,,2008,,,2017,종로1가 대성스카이렉스,견지동,"70,000",종로구,8,0,17,35.95,,,110,11110,10
8,,2005,,,2017,운현궁 에스케이 허브,경운동,"5,000",종로구,8,60,2,38.59,,,89-4,11110,7
9,,2003,,,2017,코윈 팔레스뷰 오피스텔,원남동,"1,000",종로구,8,60,19,24.03,,,95,11110,11
10,,2003,,,2017,코윈 팔레스뷰 오피스텔,원남동,"1,000",종로구,8,60,26,24.03,,,95,11110,12
11,,2015,,,2017,아르젠종로,연지동,"1,000",종로구,8,65,4,15.76,,,163-3,11110,5
12,,2001,,,2017,제일빌딩,연건동,"2,000",종로구,8,60,31,30.58,,,198-7,11110,5
13,,2013,,,2017,종로 아인스빌,숭인동,"1,000",종로구,8,55,4,17.88,,,1392-1,11110,9
14,,2004,,,2017,종로대우디오빌,숭인동,"12,000",종로구,8,0,4,29.65,,,310,11110,5
15,,2016,,,2017,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,8,60,7,21.36,,,1396,11110,10
16,,2013,,,2017,(1392),숭인동,"12,000",종로구,8,0,8,20.18,,,1392,11110,9
17,,2013,,,2017,(1392),숭인동,"4,000",종로구,8,40,9,20.18,,,1392,11110,9
18,,2016,,,2017,아폴리움 오피스텔,숭인동,500,종로구,8,60,9,15.2,,,201-7,11110,12
19,,2016,,,2017,아폴리움 오피스텔,숭인동,500,종로구,8,60,9,15.2,,,201-7,11110,12
20,,2017,,,2017,블루빌,숭인동,"23,000",종로구,8,0,10,46.36,,,243,11110,3
21,,2014,,,2017,삼전솔하임4차,숭인동,"2,000",종로구,8,50,10,19.17,,,318-2,11110,5
22,,2016,,,2017,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,8,60,14,21.45,,,1396,11110,17
23,,2013,,,2017,종로 아인스빌,숭인동,"3,000",종로구,8,40,17,17.88,,,1392-1,11110,6
24,,2013,,,2017,종로 아인스빌,숭인동,"11,500",종로구,8,0,20,17.88,,,1392-1,11110,7
25,,2016,,,2017,아폴리움 오피스텔,숭인동,"3,500",종로구,8,35,22,15.2,,,201-7,11110,4
26,,2013,,,2017,종로 아인스빌,숭인동,"12,000",종로구,8,0,24,17.88,,,1392-1,11110,3
27,,2013,,,2017,(1392),숭인동,"6,000",종로구,8,0,25,20.18,,,1392,11110,4
28,,2013,,,2017,종로 동광모닝스카이,숭인동,"12,000",종로구,8,0,26,19.95,,,1421-1,11110,4
29,,2004,,,2017,종로대우디오빌,숭인동,"1,000",종로구,8,70,28,29.65,,,310,11110,11
30,,2014,,,2017,삼전솔하임4차,숭인동,"11,000",종로구,8,0,29,19.17,,,318-2,11110,7
31,,2013,,,2017,종로 아인스빌,숭인동,"10,000",종로구,8,0,30,17.88,,,1392-1,11110,4
32,,2005,,,2017,동양파라빌,숭인동,"2,000",종로구,8,50,30,27.09,,,1388,11110,5
33,,2005,,,2017,세검정아트오피스텔,홍지동,"13,500",종로구,8,0,17,45.1,,,104-21,11110,4
0,,2004,,,2017,경희궁의 아침 3단지,내수동,"17,000",종로구,9,30,11,37.5,,,72,11110,6
1,,2004,,,2017,용비어천가,내수동,"21,000",종로구,9,0,12,33,,,75,11110,8
2,,2004,,,2017,용비어천가,내수동,"22,000",종로구,9,0,13,30.36,,,75,11110,12
3,,2004,,,2017,경희궁의 아침 3단지,내수동,"23,000",종로구,9,0,19,37.5,,,72,11110,3
4,,2004,,,2017,용비어천가,내수동,"1,000",종로구,9,90,25,37.56,,,75,11110,6
5,,2007,,,2017,르메이에르종로타운1,종로1가,"11,000",종로구,9,0,25,34.59,,,24,11110,12
6,,2005,,,2017,운현궁 에스케이 허브,경운동,"23,000",종로구,9,0,6,41.12,,,89-4,11110,9
7,,2017,,,2017,포레스트힐시티,효제동,"2,000",종로구,9,90,27,28.86,,,65-2,11110,3
8,,2014,,,2017,숭인한양LEEPS,숭인동,"12,000",종로구,9,0,12,17.07,,,1421-2,11110,17
9,,2014,,,2017,숭인한양LEEPS,숭인동,"3,000",종로구,9,40,12,17.07,,,1421-2,11110,14
10,,2012,,,2017,삼전솔하임2차,숭인동,"1,000",종로구,9,50,15,19.18,,,296-19,11110,2
11,,2014,,,2017,숭인한양LEEPS,숭인동,"2,000",종로구,9,45,15,17.07,,,1421-2,11110,17
12,,2013,,,2017,버넷하임1,숭인동,"13,000",종로구,9,0,20,25.27,,,1421,11110,8
13,,2005,,,2017,경일오피스텔,숭인동,"2,500",종로구,9,37,23,20.14,,,1367,11110,11
14,,2013,,,2017,종로유케이201,숭인동,500,종로구,9,50,26,15.46,,,201-11,11110,4
0,,2004,,,2017,경희궁의 아침 3단지,내수동,"21,500",종로구,10,0,11,37.5,,,72,11110,16
1,,2004,,,2017,광화문시대,내수동,"21,000",종로구,10,0,11,32.01,,,74,11110,10
2,,2004,,,2017,용비어천가,내수동,"24,000",종로구,10,0,18,37.56,,,75,11110,18
3,,2004,,,2017,용비어천가,내수동,"10,000",종로구,10,60,21,37.56,,,75,11110,15
4,,2004,,,2017,광화문시대,내수동,"26,000",종로구,10,0,21,38.88,,,74,11110,11
5,,2004,,,2017,경희궁의 아침 4단지,내수동,"20,000",종로구,10,0,23,28.24,,,73,11110,10
6,,2004,,,2017,경희궁의 아침 4단지,내수동,"19,950",종로구,10,0,23,28.24,,,73,11110,10
7,,2004,,,2017,광화문시대,내수동,"24,000",종로구,10,0,25,34.9,,,74,11110,3
8,,2004,,,2017,용비어천가,내수동,"24,000",종로구,10,0,25,37.56,,,75,11110,7
9,,2004,,,2017,경희궁의 아침 3단지,내수동,"23,000",종로구,10,0,28,37.5,,,72,11110,14
10,,2008,,,2017,종로1가 대성스카이렉스,견지동,"20,000",종로구,10,0,19,35.95,,,110,11110,6
11,,2004,,,2017,BIZ-WELL 종로 오피스텔,익선동,500,종로구,10,55,13,17.2,,,34,11110,5
12,,2003,,,2017,반도 보라 아이비 타워,효제동,"3,000",종로구,10,55,20,22.72,,,45,11110,8
13,,2004,,,2017,롯데캐슬 천지인,숭인동,"1,000",종로구,10,85,9,39.6,,,76,11110,10
14,,2013,,,2017,버넷하임1,숭인동,500,종로구,10,60,10,24.65,,,1421,11110,3
15,,2004,,,2017,종로대우디오빌,숭인동,"1,000",종로구,10,80,11,38.08,,,310,11110,10
16,,2016,,,2017,아폴리움 오피스텔,숭인동,"12,000",종로구,10,0,12,15.2,,,201-7,11110,8
17,,2013,,,2017,종로 동광모닝스카이,숭인동,"11,000",종로구,10,0,14,19.95,,,1421-1,11110,2
18,,2014,,,2017,숭인한양LEEPS,숭인동,"2,000",종로구,10,45,14,17.07,,,1421-2,11110,12
19,,2016,,,2017,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,10,60,14,21.59,,,1396,11110,16
20,,2014,,,2017,삼전솔하임4차,숭인동,"3,000",종로구,10,45,15,19.17,,,318-2,11110,3
21,,2012,,,2017,삼전솔하임2차,숭인동,"10,000",종로구,10,0,18,21.12,,,296-19,11110,2
22,,2013,,,2017,버넷하임1,숭인동,"13,000",종로구,10,0,21,25.88,,,1421,11110,10
23,,2005,,,2017,동양파라빌,숭인동,"1,000",종로구,10,60,23,27.09,,,1388,11110,10
24,,2013,,,2017,종로 아인스빌,숭인동,"3,000",종로구,10,40,23,17.88,,,1392-1,11110,8
25,,2016,,,2017,아폴리움 오피스텔,숭인동,"1,000",종로구,10,55,23,16.31,,,201-7,11110,13
26,,2005,,,2017,엘리시앙오피스텔,숭인동,"1,500",종로구,10,40,24,20.64,,,200-33,11110,10
27,,2013,,,2017,종로 동광모닝스카이,숭인동,"3,000",종로구,10,45,25,19.95,,,1421-1,11110,6
28,,2004,,,2017,롯데캐슬 천지인,숭인동,"3,000",종로구,10,65,25,39.6,,,76,11110,15
29,,2013,,,2017,종로유케이201,숭인동,"7,500",종로구,10,0,26,15.49,,,201-11,11110,2
30,,2013,,,2017,(1392),숭인동,"12,000",종로구,10,0,27,20.18,,,1392,11110,9
31,,2013,,,2017,그레이스탑,숭인동,"1,000",종로구,10,50,30,23.01,,,178-94,11110,2
32,,2013,,,2017,그레이스탑,숭인동,"4,000",종로구,10,25,30,20.16,,,178-94,11110,4
33,,2002,,,2017,타임730오피스텔,부암동,"15,000",종로구,10,0,15,46.03,,,129-8,11110,3
0,,2004,,,2017,경희궁의 아침 3단지,내수동,"3,000",종로구,11,50,2,37.5,,,72,11110,2
1,,2004,,,2017,경희궁의 아침 3단지,내수동,"1,000",종로구,11,85,2,37.5,,,72,11110,4
2,,2004,,,2017,경희궁의 아침 4단지,내수동,"19,500",종로구,11,0,2,28.24,,,73,11110,14
3,,2004,,,2017,용비어천가,내수동,"5,000",종로구,11,70,6,37.56,,,75,11110,2
4,,2004,,,2017,용비어천가,내수동,"25,000",종로구,11,0,10,37.56,,,75,11110,17
5,,2004,,,2017,광화문시대,내수동,"17,000",종로구,11,20,16,33.3,,,74,11110,9
6,,2004,,,2017,용비어천가,내수동,"23,000",종로구,11,0,20,37.56,,,75,11110,8
7,,2004,,,2017,광화문시대,내수동,"22,500",종로구,11,0,21,34.9,,,74,11110,8
8,,2004,,,2017,경희궁의 아침 3단지,내수동,"22,000",종로구,11,0,21,37.5,,,72,11110,5
9,,2004,,,2017,용비어천가,내수동,"15,000",종로구,11,45,28,37.56,,,75,11110,16
10,,2004,,,2017,광화문시대,내수동,"5,000",종로구,11,70,29,34.9,,,74,11110,12
11,,2004,,,2017,용비어천가,내수동,"21,500",종로구,11,0,30,37.56,,,75,11110,13
12,,2007,,,2017,르메이에르종로타운1,종로1가,"1,000",종로구,11,90,10,34.59,,,24,11110,8
13,,2003,,,2017,반도 보라 아이비 타워,효제동,"1,000",종로구,11,70,21,30.7,,,45,11110,7
14,,2001,,,2017,대보마로니에텔,연건동,"2,000",종로구,11,50,23,26.52,,,206,11110,9
15,,2005,,,2017,동양파라빌,숭인동,"7,000",종로구,11,20,4,27.09,,,1388,11110,3
16,,2004,,,2017,롯데캐슬 천지인,숭인동,"1,000",종로구,11,85,6,39.6,,,76,11110,18
17,,2014,,,2017,삼전솔하임4차,숭인동,"4,000",종로구,11,30,10,19.17,,,318-2,11110,4
18,,2013,,,2017,종로 동광모닝스카이,숭인동,"1,000",종로구,11,55,11,19.95,,,1421-1,11110,8
19,,2004,,,2017,롯데캐슬 천지인,숭인동,"1,000",종로구,11,83,11,39.6,,,76,11110,12
20,,2003,,,2017,(317-35),숭인동,"4,500",종로구,11,0,13,13.34,,,317-35,11110,2
21,,2013,,,2017,종로 중흥 S클래스,숭인동,"12,000",종로구,11,0,15,23.97,,,202-3,11110,4
22,,2013,,,2017,(1392),숭인동,"11,500",종로구,11,0,16,20.18,,,1392,11110,3
23,,2013,,,2017,그레이스탑,숭인동,"4,000",종로구,11,30,17,23.01,,,178-94,11110,5
24,,2005,,,2017,경일오피스텔,숭인동,"2,000",종로구,11,42,21,22.55,,,1367,11110,10
25,,2004,,,2017,종로대우디오빌,숭인동,"5,000",종로구,11,25,24,30.17,,,310,11110,8
26,,2013,,,2017,(1392),숭인동,"5,000",종로구,11,27,25,18.64,,,1392,11110,5
27,,2013,,,2017,종로 동광모닝스카이,숭인동,500,종로구,11,55,27,19.95,,,1421-1,11110,3
28,,2003,,,2017,(317-35),숭인동,"5,500",종로구,11,0,29,15.4,,,317-35,11110,3
0,,1998,,,2017,파크뷰타워,필운동,"1,000",종로구,12,50,11,21.85,,,285-5,11110,2
1,,1998,,,2017,파크뷰타워,필운동,"11,000",종로구,12,0,19,24.3,,,285-5,11110,9
2,,2004,,,2017,경희궁의 아침 3단지,내수동,"24,000",종로구,12,0,2,37.5,,,72,11110,4
3,,2004,,,2017,광화문시대,내수동,"20,000",종로구,12,30,6,38.88,,,74,11110,4
4,,2004,,,2017,경희궁의 아침 3단지,내수동,"5,000",종로구,12,150,7,63.96,,,72,11110,15
5,,2004,,,2017,경희궁의 아침 4단지,내수동,"20,000",종로구,12,0,7,28.24,,,73,11110,16
6,,2004,,,2017,경희궁의 아침 3단지,내수동,"15,000",종로구,12,37,11,37.5,,,72,11110,5
7,,2004,,,2017,용비어천가,내수동,"21,000",종로구,12,0,13,33,,,75,11110,13
8,,2004,,,2017,광화문시대,내수동,95,종로구,12,95,16,33.3,,,74,11110,8
9,,2004,,,2017,용비어천가,내수동,"25,000",종로구,12,0,19,41.34,,,75,11110,5
10,,2004,,,2017,광화문시대,내수동,"9,000",종로구,12,50,21,31.75,,,74,11110,4
11,,2004,,,2017,광화문시대,내수동,"26,000",종로구,12,0,22,38.88,,,74,11110,7
12,,2004,,,2017,경희궁의 아침 2단지,내수동,"8,000",종로구,12,50,23,32.43,,,71,11110,16
13,,2004,,,2017,경희궁의 아침 4단지,내수동,"2,000",종로구,12,90,29,41.74,,,73,11110,10
14,,2004,,,2017,두산위브파빌리온,수송동,"3,000",종로구,12,80,22,35.22,,,58,11110,3
15,,2004,,,2017,BIZ-WELL 종로 오피스텔,익선동,500,종로구,12,55,28,17.2,,,34,11110,6
16,,2005,,,2017,운현궁 에스케이 허브,경운동,"1,000",종로구,12,80,5,32.64,,,89-4,11110,3
17,,2005,,,2017,운현궁 에스케이 허브,경운동,"1,000",종로구,12,75,19,23.66,,,89-4,11110,12
18,,2003,,,2017,코윈 팔레스뷰 오피스텔,원남동,"5,000",종로구,12,35,24,24.03,,,95,11110,5
19,,2015,,,2017,아르젠종로,연지동,"1,000",종로구,12,65,19,18.33,,,163-3,11110,4
20,,2003,,,2017,반도 보라 아이비 타워,효제동,"1,000",종로구,12,70,11,30.7,,,45,11110,6
21,,2001,,,2017,대보마로니에텔,연건동,"1,000",종로구,12,60,22,26.52,,,206,11110,10
22,,2001,,,2017,대보마로니에텔,연건동,"3,000",종로구,12,45,26,26.52,,,206,11110,5
23,,2013,,,2017,(1392),숭인동,"11,500",종로구,12,0,2,20.18,,,1392,11110,3
24,,2016,,,2017,아폴리움 오피스텔,숭인동,500,종로구,12,60,2,16.31,,,201-7,11110,12
